model_Id,hvac_tstat,event_start,event_hours,precool_hours,precool_degF,reset_degF
"DF_74_15_4_[4, 6]_2_2",74,15,4,6,2,2
"DF_74_15_4_[4, 6]_2_4",74,15,4,6,2,4
"DF_74_15_4_[4, 6]_2_6",74,15,4,6,2,6
"DF_74_15_6_[4, 6]_0_0",74,15,6,4,0,0
"DF_74_15_6_[4, 6]_0_2",74,15,6,4,0,2
"DF_74_15_6_[4, 6]_0_4",74,15,6,4,0,4
"DF_74_15_6_[4, 6]_0_6",74,15,6,4,0,6
"DF_74_15_6_[4, 6]_2_0",74,15,6,4,2,0
"DF_74_15_6_[4, 6]_2_2",74,15,6,4,2,2
"DF_74_15_6_[4, 6]_2_4",74,15,6,4,2,4
"DF_74_15_6_[4, 6]_2_6",74,15,6,4,2,6
"DF_74_15_6_[4, 6]_0_0",74,15,6,6,0,0
"DF_74_15_6_[4, 6]_0_2",74,15,6,6,0,2
"DF_74_15_6_[4, 6]_0_4",74,15,6,6,0,4
"DF_74_15_6_[4, 6]_0_6",74,15,6,6,0,6
"DF_74_15_6_[4, 6]_2_0",74,15,6,6,2,0
"DF_74_15_6_[4, 6]_2_2",74,15,6,6,2,2
"DF_74_15_6_[4, 6]_2_4",74,15,6,6,2,4
"DF_74_15_6_[4, 6]_2_6",74,15,6,6,2,6
"DF_74_16_2_[4, 6]_0_0",74,16,2,4,0,0
"DF_74_16_2_[4, 6]_0_2",74,16,2,4,0,2
"DF_74_16_2_[4, 6]_0_4",74,16,2,4,0,4
"DF_74_16_2_[4, 6]_0_6",74,16,2,4,0,6
"DF_74_16_2_[4, 6]_2_0",74,16,2,4,2,0
"DF_74_16_2_[4, 6]_2_2",74,16,2,4,2,2
"DF_74_16_2_[4, 6]_2_4",74,16,2,4,2,4
"DF_74_16_2_[4, 6]_2_6",74,16,2,4,2,6
"DF_74_16_2_[4, 6]_0_0",74,16,2,6,0,0
"DF_74_16_2_[4, 6]_0_2",74,16,2,6,0,2
"DF_74_16_2_[4, 6]_0_4",74,16,2,6,0,4
"DF_74_16_2_[4, 6]_0_6",74,16,2,6,0,6
"DF_74_16_2_[4, 6]_2_0",74,16,2,6,2,0
"DF_74_16_2_[4, 6]_2_2",74,16,2,6,2,2
"DF_74_16_2_[4, 6]_2_4",74,16,2,6,2,4
"DF_74_16_2_[4, 6]_2_6",74,16,2,6,2,6
"DF_74_16_4_[4, 6]_0_0",74,16,4,4,0,0
"DF_74_16_4_[4, 6]_0_2",74,16,4,4,0,2
"DF_74_16_4_[4, 6]_0_4",74,16,4,4,0,4
"DF_74_16_4_[4, 6]_0_6",74,16,4,4,0,6
"DF_74_16_4_[4, 6]_2_0",74,16,4,4,2,0
"DF_74_16_4_[4, 6]_2_2",74,16,4,4,2,2
"DF_74_16_4_[4, 6]_2_4",74,16,4,4,2,4
"DF_74_16_4_[4, 6]_2_6",74,16,4,4,2,6
"DF_74_16_4_[4, 6]_0_0",74,16,4,6,0,0
"DF_74_16_4_[4, 6]_0_2",74,16,4,6,0,2
"DF_74_16_4_[4, 6]_0_4",74,16,4,6,0,4
"DF_74_16_4_[4, 6]_0_6",74,16,4,6,0,6
"DF_74_16_4_[4, 6]_2_0",74,16,4,6,2,0
"DF_74_16_4_[4, 6]_2_2",74,16,4,6,2,2
"DF_74_16_4_[4, 6]_2_4",74,16,4,6,2,4
"DF_74_16_4_[4, 6]_2_6",74,16,4,6,2,6
"DF_74_16_6_[4, 6]_0_0",74,16,6,4,0,0
"DF_74_16_6_[4, 6]_0_2",74,16,6,4,0,2
"DF_74_16_6_[4, 6]_0_4",74,16,6,4,0,4
"DF_74_16_6_[4, 6]_0_6",74,16,6,4,0,6
"DF_74_16_6_[4, 6]_2_0",74,16,6,4,2,0
"DF_74_16_6_[4, 6]_2_2",74,16,6,4,2,2
"DF_74_16_6_[4, 6]_2_4",74,16,6,4,2,4
"DF_74_16_6_[4, 6]_2_6",74,16,6,4,2,6
"DF_74_16_6_[4, 6]_0_0",74,16,6,6,0,0
"DF_74_16_6_[4, 6]_0_2",74,16,6,6,0,2
"DF_74_16_6_[4, 6]_0_4",74,16,6,6,0,4
"DF_74_16_6_[4, 6]_0_6",74,16,6,6,0,6
"DF_74_16_6_[4, 6]_2_0",74,16,6,6,2,0
"DF_74_16_6_[4, 6]_2_2",74,16,6,6,2,2
"DF_74_16_6_[4, 6]_2_4",74,16,6,6,2,4
"DF_74_16_6_[4, 6]_2_6",74,16,6,6,2,6
"DF_74_17_2_[4, 6]_0_0",74,17,2,4,0,0
"DF_74_17_2_[4, 6]_0_2",74,17,2,4,0,2
"DF_74_17_2_[4, 6]_0_4",74,17,2,4,0,4
"DF_74_17_2_[4, 6]_0_6",74,17,2,4,0,6
"DF_74_17_2_[4, 6]_2_0",74,17,2,4,2,0
"DF_74_17_2_[4, 6]_2_2",74,17,2,4,2,2
"DF_74_17_2_[4, 6]_2_4",74,17,2,4,2,4
"DF_74_17_2_[4, 6]_2_6",74,17,2,4,2,6
"DF_74_17_2_[4, 6]_0_0",74,17,2,6,0,0
"DF_74_17_2_[4, 6]_0_2",74,17,2,6,0,2
"DF_74_17_2_[4, 6]_0_4",74,17,2,6,0,4
"DF_74_17_2_[4, 6]_0_6",74,17,2,6,0,6
"DF_74_17_2_[4, 6]_2_0",74,17,2,6,2,0
"DF_74_17_2_[4, 6]_2_2",74,17,2,6,2,2
"DF_74_17_2_[4, 6]_2_4",74,17,2,6,2,4
"DF_74_17_2_[4, 6]_2_6",74,17,2,6,2,6
"DF_74_17_4_[4, 6]_0_0",74,17,4,4,0,0
"DF_74_17_4_[4, 6]_0_2",74,17,4,4,0,2
"DF_74_17_4_[4, 6]_0_4",74,17,4,4,0,4
"DF_74_17_4_[4, 6]_0_6",74,17,4,4,0,6
"DF_74_17_4_[4, 6]_2_0",74,17,4,4,2,0
"DF_74_17_4_[4, 6]_2_2",74,17,4,4,2,2
"DF_74_17_4_[4, 6]_2_4",74,17,4,4,2,4
"DF_74_17_4_[4, 6]_2_6",74,17,4,4,2,6
"DF_74_17_4_[4, 6]_0_0",74,17,4,6,0,0
"DF_74_17_4_[4, 6]_0_2",74,17,4,6,0,2
"DF_74_17_4_[4, 6]_0_4",74,17,4,6,0,4
"DF_74_17_4_[4, 6]_0_6",74,17,4,6,0,6
"DF_74_17_4_[4, 6]_2_0",74,17,4,6,2,0
"DF_74_17_4_[4, 6]_2_2",74,17,4,6,2,2
"DF_74_17_4_[4, 6]_2_4",74,17,4,6,2,4
"DF_74_17_4_[4, 6]_2_6",74,17,4,6,2,6
"DF_74_18_2_[4, 6]_0_0",74,18,2,4,0,0
"DF_74_18_2_[4, 6]_0_2",74,18,2,4,0,2
"DF_74_18_2_[4, 6]_0_4",74,18,2,4,0,4
"DF_74_18_2_[4, 6]_0_6",74,18,2,4,0,6
"DF_74_18_2_[4, 6]_2_0",74,18,2,4,2,0
"DF_74_18_2_[4, 6]_2_2",74,18,2,4,2,2
"DF_74_18_2_[4, 6]_2_4",74,18,2,4,2,4
"DF_74_18_2_[4, 6]_2_6",74,18,2,4,2,6
"DF_74_18_2_[4, 6]_0_0",74,18,2,6,0,0
"DF_74_18_2_[4, 6]_0_2",74,18,2,6,0,2
"DF_74_18_2_[4, 6]_0_4",74,18,2,6,0,4
"DF_74_18_2_[4, 6]_0_6",74,18,2,6,0,6
"DF_74_18_2_[4, 6]_2_0",74,18,2,6,2,0
"DF_74_18_2_[4, 6]_2_2",74,18,2,6,2,2
"DF_74_18_2_[4, 6]_2_4",74,18,2,6,2,4
"DF_74_18_2_[4, 6]_2_6",74,18,2,6,2,6
"DF_74_18_4_[4, 6]_0_0",74,18,4,4,0,0
"DF_74_18_4_[4, 6]_0_2",74,18,4,4,0,2
"DF_74_18_4_[4, 6]_0_4",74,18,4,4,0,4
"DF_74_18_4_[4, 6]_0_6",74,18,4,4,0,6
"DF_74_18_4_[4, 6]_2_0",74,18,4,4,2,0
"DF_74_18_4_[4, 6]_2_2",74,18,4,4,2,2
"DF_74_18_4_[4, 6]_2_4",74,18,4,4,2,4
"DF_74_18_4_[4, 6]_2_6",74,18,4,4,2,6
"DF_74_18_4_[4, 6]_0_0",74,18,4,6,0,0
"DF_74_18_4_[4, 6]_0_2",74,18,4,6,0,2
"DF_74_18_4_[4, 6]_0_4",74,18,4,6,0,4
"DF_74_18_4_[4, 6]_0_6",74,18,4,6,0,6
"DF_74_18_4_[4, 6]_2_0",74,18,4,6,2,0
"DF_74_18_4_[4, 6]_2_2",74,18,4,6,2,2
"DF_74_18_4_[4, 6]_2_4",74,18,4,6,2,4
"DF_74_18_4_[4, 6]_2_6",74,18,4,6,2,6
"DF_74_19_2_[4, 6]_0_0",74,19,2,4,0,0
"DF_74_19_2_[4, 6]_0_2",74,19,2,4,0,2
"DF_74_19_2_[4, 6]_0_4",74,19,2,4,0,4
"DF_74_19_2_[4, 6]_0_6",74,19,2,4,0,6
"DF_74_19_2_[4, 6]_2_0",74,19,2,4,2,0
"DF_74_19_2_[4, 6]_2_2",74,19,2,4,2,2
"DF_74_19_2_[4, 6]_2_4",74,19,2,4,2,4
"DF_74_19_2_[4, 6]_2_6",74,19,2,4,2,6
"DF_74_19_2_[4, 6]_0_0",74,19,2,6,0,0
"DF_74_19_2_[4, 6]_0_2",74,19,2,6,0,2
"DF_74_19_2_[4, 6]_0_4",74,19,2,6,0,4
"DF_74_19_2_[4, 6]_0_6",74,19,2,6,0,6
"DF_74_19_2_[4, 6]_2_0",74,19,2,6,2,0
"DF_74_19_2_[4, 6]_2_2",74,19,2,6,2,2
"DF_74_19_2_[4, 6]_2_4",74,19,2,6,2,4
"DF_74_19_2_[4, 6]_2_6",74,19,2,6,2,6
"DF_74_20_2_[4, 6]_0_0",74,20,2,4,0,0
"DF_74_20_2_[4, 6]_0_2",74,20,2,4,0,2
"DF_74_20_2_[4, 6]_0_4",74,20,2,4,0,4
"DF_74_20_2_[4, 6]_0_6",74,20,2,4,0,6
"DF_74_20_2_[4, 6]_2_0",74,20,2,4,2,0
"DF_74_20_2_[4, 6]_2_2",74,20,2,4,2,2
"DF_74_20_2_[4, 6]_2_4",74,20,2,4,2,4
"DF_74_20_2_[4, 6]_2_6",74,20,2,4,2,6
"DF_74_20_2_[4, 6]_0_0",74,20,2,6,0,0
"DF_74_20_2_[4, 6]_0_2",74,20,2,6,0,2
"DF_74_20_2_[4, 6]_0_4",74,20,2,6,0,4
"DF_74_20_2_[4, 6]_0_6",74,20,2,6,0,6
"DF_74_20_2_[4, 6]_2_0",74,20,2,6,2,0
"DF_74_20_2_[4, 6]_2_2",74,20,2,6,2,2
"DF_74_20_2_[4, 6]_2_4",74,20,2,6,2,4
"DF_74_20_2_[4, 6]_2_6",74,20,2,6,2,6
"DF_75_6_2_[4, 6]_0_0",75,6,2,4,0,0
"DF_75_6_2_[4, 6]_0_2",75,6,2,4,0,2
"DF_75_6_2_[4, 6]_0_4",75,6,2,4,0,4
"DF_75_6_2_[4, 6]_2_0",75,6,2,4,2,0
"DF_75_6_2_[4, 6]_2_2",75,6,2,4,2,2
"DF_75_6_2_[4, 6]_2_4",75,6,2,4,2,4
"DF_75_6_2_[4, 6]_0_0",75,6,2,6,0,0
"DF_75_6_2_[4, 6]_0_2",75,6,2,6,0,2
"DF_75_6_2_[4, 6]_0_4",75,6,2,6,0,4
"DF_75_6_2_[4, 6]_2_0",75,6,2,6,2,0
"DF_75_6_2_[4, 6]_2_2",75,6,2,6,2,2
"DF_75_6_2_[4, 6]_2_4",75,6,2,6,2,4
"DF_75_6_4_[4, 6]_0_0",75,6,4,4,0,0
"DF_75_6_4_[4, 6]_0_2",75,6,4,4,0,2
"DF_75_6_4_[4, 6]_0_4",75,6,4,4,0,4
"DF_75_6_4_[4, 6]_2_0",75,6,4,4,2,0
"DF_75_6_4_[4, 6]_2_2",75,6,4,4,2,2
"DF_75_6_4_[4, 6]_2_4",75,6,4,4,2,4
"DF_75_6_4_[4, 6]_0_0",75,6,4,6,0,0
"DF_75_6_4_[4, 6]_0_2",75,6,4,6,0,2
"DF_75_6_4_[4, 6]_0_4",75,6,4,6,0,4
"DF_75_6_4_[4, 6]_2_0",75,6,4,6,2,0
"DF_75_6_4_[4, 6]_2_2",75,6,4,6,2,2
"DF_75_6_4_[4, 6]_2_4",75,6,4,6,2,4
"DF_75_6_6_[4, 6]_0_0",75,6,6,4,0,0
"DF_75_6_6_[4, 6]_0_2",75,6,6,4,0,2
"DF_75_6_6_[4, 6]_0_4",75,6,6,4,0,4
"DF_75_6_6_[4, 6]_2_0",75,6,6,4,2,0
"DF_75_6_6_[4, 6]_2_2",75,6,6,4,2,2
"DF_75_6_6_[4, 6]_2_4",75,6,6,4,2,4
"DF_75_6_6_[4, 6]_0_0",75,6,6,6,0,0
"DF_75_6_6_[4, 6]_0_2",75,6,6,6,0,2
"DF_75_6_6_[4, 6]_0_4",75,6,6,6,0,4
"DF_75_6_6_[4, 6]_2_0",75,6,6,6,2,0
"DF_75_6_6_[4, 6]_2_2",75,6,6,6,2,2
"DF_75_6_6_[4, 6]_2_4",75,6,6,6,2,4
"DF_75_7_2_[4, 6]_0_0",75,7,2,4,0,0
"DF_75_7_2_[4, 6]_0_2",75,7,2,4,0,2
"DF_75_7_2_[4, 6]_0_4",75,7,2,4,0,4
"DF_75_7_2_[4, 6]_2_0",75,7,2,4,2,0
"DF_75_7_2_[4, 6]_2_2",75,7,2,4,2,2
"DF_75_7_2_[4, 6]_2_4",75,7,2,4,2,4
"DF_75_7_2_[4, 6]_0_0",75,7,2,6,0,0
"DF_75_7_2_[4, 6]_0_2",75,7,2,6,0,2
"DF_75_7_2_[4, 6]_0_4",75,7,2,6,0,4
"DF_75_7_2_[4, 6]_2_0",75,7,2,6,2,0
"DF_75_7_2_[4, 6]_2_2",75,7,2,6,2,2
"DF_75_7_2_[4, 6]_2_4",75,7,2,6,2,4
"DF_75_7_4_[4, 6]_0_0",75,7,4,4,0,0
"DF_75_7_4_[4, 6]_0_2",75,7,4,4,0,2
"DF_75_7_4_[4, 6]_0_4",75,7,4,4,0,4
"DF_75_7_4_[4, 6]_2_0",75,7,4,4,2,0
"DF_75_7_4_[4, 6]_2_2",75,7,4,4,2,2
"DF_75_7_4_[4, 6]_2_4",75,7,4,4,2,4
"DF_75_7_4_[4, 6]_0_0",75,7,4,6,0,0
"DF_75_7_4_[4, 6]_0_2",75,7,4,6,0,2
"DF_75_7_4_[4, 6]_0_4",75,7,4,6,0,4
"DF_75_7_4_[4, 6]_2_0",75,7,4,6,2,0
"DF_75_7_4_[4, 6]_2_2",75,7,4,6,2,2
"DF_75_7_4_[4, 6]_2_4",75,7,4,6,2,4
"DF_75_7_6_[4, 6]_0_0",75,7,6,4,0,0
"DF_75_7_6_[4, 6]_0_2",75,7,6,4,0,2
"DF_75_7_6_[4, 6]_0_4",75,7,6,4,0,4
"DF_75_7_6_[4, 6]_2_0",75,7,6,4,2,0
"DF_75_7_6_[4, 6]_2_2",75,7,6,4,2,2
"DF_75_7_6_[4, 6]_2_4",75,7,6,4,2,4
"DF_75_7_6_[4, 6]_0_0",75,7,6,6,0,0
"DF_75_7_6_[4, 6]_0_2",75,7,6,6,0,2
"DF_75_7_6_[4, 6]_0_4",75,7,6,6,0,4
"DF_75_7_6_[4, 6]_2_0",75,7,6,6,2,0
"DF_75_7_6_[4, 6]_2_2",75,7,6,6,2,2
"DF_75_7_6_[4, 6]_2_4",75,7,6,6,2,4
"DF_75_8_2_[4, 6]_0_0",75,8,2,4,0,0
"DF_75_8_2_[4, 6]_0_2",75,8,2,4,0,2
"DF_75_8_2_[4, 6]_0_4",75,8,2,4,0,4
"DF_75_8_2_[4, 6]_2_0",75,8,2,4,2,0
"DF_75_8_2_[4, 6]_2_2",75,8,2,4,2,2
"DF_75_8_2_[4, 6]_2_4",75,8,2,4,2,4
"DF_75_8_2_[4, 6]_0_0",75,8,2,6,0,0
"DF_75_8_2_[4, 6]_0_2",75,8,2,6,0,2
"DF_75_8_2_[4, 6]_0_4",75,8,2,6,0,4
"DF_75_8_2_[4, 6]_2_0",75,8,2,6,2,0
"DF_75_8_2_[4, 6]_2_2",75,8,2,6,2,2
"DF_75_8_2_[4, 6]_2_4",75,8,2,6,2,4
"DF_75_8_4_[4, 6]_0_0",75,8,4,4,0,0
"DF_75_8_4_[4, 6]_0_2",75,8,4,4,0,2
"DF_75_8_4_[4, 6]_0_4",75,8,4,4,0,4
"DF_75_8_4_[4, 6]_2_0",75,8,4,4,2,0
"DF_75_8_4_[4, 6]_2_2",75,8,4,4,2,2
"DF_75_8_4_[4, 6]_2_4",75,8,4,4,2,4
"DF_75_8_4_[4, 6]_0_0",75,8,4,6,0,0
"DF_75_8_4_[4, 6]_0_2",75,8,4,6,0,2
"DF_75_8_4_[4, 6]_0_4",75,8,4,6,0,4
"DF_75_8_4_[4, 6]_2_0",75,8,4,6,2,0
"DF_75_8_4_[4, 6]_2_2",75,8,4,6,2,2
"DF_75_8_4_[4, 6]_2_4",75,8,4,6,2,4
"DF_75_8_6_[4, 6]_0_0",75,8,6,4,0,0
"DF_75_8_6_[4, 6]_0_2",75,8,6,4,0,2
"DF_75_8_6_[4, 6]_0_4",75,8,6,4,0,4
"DF_75_8_6_[4, 6]_2_0",75,8,6,4,2,0
"DF_75_8_6_[4, 6]_2_2",75,8,6,4,2,2
"DF_75_8_6_[4, 6]_2_4",75,8,6,4,2,4
"DF_75_8_6_[4, 6]_0_0",75,8,6,6,0,0
"DF_75_8_6_[4, 6]_0_2",75,8,6,6,0,2
"DF_75_8_6_[4, 6]_0_4",75,8,6,6,0,4
"DF_75_8_6_[4, 6]_2_0",75,8,6,6,2,0
"DF_75_8_6_[4, 6]_2_2",75,8,6,6,2,2
"DF_75_8_6_[4, 6]_2_4",75,8,6,6,2,4
"DF_75_9_2_[4, 6]_0_0",75,9,2,4,0,0
"DF_75_9_2_[4, 6]_0_2",75,9,2,4,0,2
"DF_75_9_2_[4, 6]_0_4",75,9,2,4,0,4
"DF_75_9_2_[4, 6]_2_0",75,9,2,4,2,0
"DF_75_9_2_[4, 6]_2_2",75,9,2,4,2,2
"DF_75_9_2_[4, 6]_2_4",75,9,2,4,2,4
"DF_75_9_2_[4, 6]_0_0",75,9,2,6,0,0
"DF_75_9_2_[4, 6]_0_2",75,9,2,6,0,2
"DF_75_9_2_[4, 6]_0_4",75,9,2,6,0,4
"DF_75_9_2_[4, 6]_2_0",75,9,2,6,2,0
"DF_75_9_2_[4, 6]_2_2",75,9,2,6,2,2
"DF_75_9_2_[4, 6]_2_4",75,9,2,6,2,4
"DF_75_9_4_[4, 6]_0_0",75,9,4,4,0,0
"DF_75_9_4_[4, 6]_0_2",75,9,4,4,0,2
"DF_75_9_4_[4, 6]_0_4",75,9,4,4,0,4
"DF_75_9_4_[4, 6]_2_0",75,9,4,4,2,0
"DF_75_9_4_[4, 6]_2_2",75,9,4,4,2,2
"DF_75_9_4_[4, 6]_2_4",75,9,4,4,2,4
"DF_75_9_4_[4, 6]_0_0",75,9,4,6,0,0
"DF_75_9_4_[4, 6]_0_2",75,9,4,6,0,2
"DF_75_9_4_[4, 6]_0_4",75,9,4,6,0,4
"DF_75_9_4_[4, 6]_2_0",75,9,4,6,2,0
"DF_75_9_4_[4, 6]_2_2",75,9,4,6,2,2
"DF_75_9_4_[4, 6]_2_4",75,9,4,6,2,4
"DF_75_9_6_[4, 6]_0_0",75,9,6,4,0,0
"DF_75_9_6_[4, 6]_0_2",75,9,6,4,0,2
"DF_75_9_6_[4, 6]_0_4",75,9,6,4,0,4
"DF_75_9_6_[4, 6]_2_0",75,9,6,4,2,0
"DF_75_9_6_[4, 6]_2_2",75,9,6,4,2,2
"DF_75_9_6_[4, 6]_2_4",75,9,6,4,2,4
"DF_75_9_6_[4, 6]_0_0",75,9,6,6,0,0
"DF_75_9_6_[4, 6]_0_2",75,9,6,6,0,2
"DF_75_9_6_[4, 6]_0_4",75,9,6,6,0,4
"DF_75_9_6_[4, 6]_2_0",75,9,6,6,2,0
"DF_75_9_6_[4, 6]_2_2",75,9,6,6,2,2
"DF_75_9_6_[4, 6]_2_4",75,9,6,6,2,4
"DF_75_10_2_[4, 6]_0_0",75,10,2,4,0,0
"DF_75_10_2_[4, 6]_0_2",75,10,2,4,0,2
"DF_75_10_2_[4, 6]_0_4",75,10,2,4,0,4
"DF_75_10_2_[4, 6]_2_0",75,10,2,4,2,0
"DF_75_10_2_[4, 6]_2_2",75,10,2,4,2,2
"DF_75_10_2_[4, 6]_2_4",75,10,2,4,2,4
"DF_75_10_2_[4, 6]_0_0",75,10,2,6,0,0
"DF_75_10_2_[4, 6]_0_2",75,10,2,6,0,2
"DF_75_10_2_[4, 6]_0_4",75,10,2,6,0,4
"DF_75_10_2_[4, 6]_2_0",75,10,2,6,2,0
"DF_75_10_2_[4, 6]_2_2",75,10,2,6,2,2
"DF_75_10_2_[4, 6]_2_4",75,10,2,6,2,4
"DF_75_10_4_[4, 6]_0_0",75,10,4,4,0,0
"DF_75_10_4_[4, 6]_0_2",75,10,4,4,0,2
"DF_75_10_4_[4, 6]_0_4",75,10,4,4,0,4
"DF_75_10_4_[4, 6]_2_0",75,10,4,4,2,0
"DF_75_10_4_[4, 6]_2_2",75,10,4,4,2,2
"DF_75_10_4_[4, 6]_2_4",75,10,4,4,2,4
"DF_75_10_4_[4, 6]_0_0",75,10,4,6,0,0
"DF_75_10_4_[4, 6]_0_2",75,10,4,6,0,2
"DF_75_10_4_[4, 6]_0_4",75,10,4,6,0,4
"DF_75_10_4_[4, 6]_2_0",75,10,4,6,2,0
"DF_75_10_4_[4, 6]_2_2",75,10,4,6,2,2
"DF_75_10_4_[4, 6]_2_4",75,10,4,6,2,4
"DF_75_10_6_[4, 6]_0_0",75,10,6,4,0,0
"DF_75_10_6_[4, 6]_0_2",75,10,6,4,0,2
"DF_75_10_6_[4, 6]_0_4",75,10,6,4,0,4
"DF_75_10_6_[4, 6]_2_0",75,10,6,4,2,0
"DF_75_10_6_[4, 6]_2_2",75,10,6,4,2,2
"DF_75_10_6_[4, 6]_2_4",75,10,6,4,2,4
"DF_75_10_6_[4, 6]_0_0",75,10,6,6,0,0
"DF_75_10_6_[4, 6]_0_2",75,10,6,6,0,2
"DF_75_10_6_[4, 6]_0_4",75,10,6,6,0,4
"DF_75_10_6_[4, 6]_2_0",75,10,6,6,2,0
"DF_75_10_6_[4, 6]_2_2",75,10,6,6,2,2
"DF_75_10_6_[4, 6]_2_4",75,10,6,6,2,4
"DF_75_11_2_[4, 6]_0_0",75,11,2,4,0,0
"DF_75_11_2_[4, 6]_0_2",75,11,2,4,0,2
"DF_75_11_2_[4, 6]_0_4",75,11,2,4,0,4
"DF_75_11_2_[4, 6]_2_0",75,11,2,4,2,0
"DF_75_11_2_[4, 6]_2_2",75,11,2,4,2,2
"DF_75_11_2_[4, 6]_2_4",75,11,2,4,2,4
"DF_75_11_2_[4, 6]_0_0",75,11,2,6,0,0
"DF_75_11_2_[4, 6]_0_2",75,11,2,6,0,2
"DF_75_11_2_[4, 6]_0_4",75,11,2,6,0,4
"DF_75_11_2_[4, 6]_2_0",75,11,2,6,2,0
"DF_75_11_2_[4, 6]_2_2",75,11,2,6,2,2
"DF_75_11_2_[4, 6]_2_4",75,11,2,6,2,4
"DF_75_11_4_[4, 6]_0_0",75,11,4,4,0,0
"DF_75_11_4_[4, 6]_0_2",75,11,4,4,0,2
"DF_75_11_4_[4, 6]_0_4",75,11,4,4,0,4
"DF_75_11_4_[4, 6]_2_0",75,11,4,4,2,0
"DF_75_11_4_[4, 6]_2_2",75,11,4,4,2,2
"DF_75_11_4_[4, 6]_2_4",75,11,4,4,2,4
"DF_75_11_4_[4, 6]_0_0",75,11,4,6,0,0
"DF_75_11_4_[4, 6]_0_2",75,11,4,6,0,2
"DF_75_11_4_[4, 6]_0_4",75,11,4,6,0,4
"DF_75_11_4_[4, 6]_2_0",75,11,4,6,2,0
"DF_75_11_4_[4, 6]_2_2",75,11,4,6,2,2
"DF_75_11_4_[4, 6]_2_4",75,11,4,6,2,4
"DF_75_11_6_[4, 6]_0_0",75,11,6,4,0,0
"DF_75_11_6_[4, 6]_0_2",75,11,6,4,0,2
"DF_75_11_6_[4, 6]_0_4",75,11,6,4,0,4
"DF_75_11_6_[4, 6]_2_0",75,11,6,4,2,0
"DF_75_11_6_[4, 6]_2_2",75,11,6,4,2,2
"DF_75_11_6_[4, 6]_2_4",75,11,6,4,2,4
"DF_75_11_6_[4, 6]_0_0",75,11,6,6,0,0
"DF_75_11_6_[4, 6]_0_2",75,11,6,6,0,2
"DF_75_11_6_[4, 6]_0_4",75,11,6,6,0,4
"DF_75_11_6_[4, 6]_2_0",75,11,6,6,2,0
"DF_75_11_6_[4, 6]_2_2",75,11,6,6,2,2
"DF_75_11_6_[4, 6]_2_4",75,11,6,6,2,4
"DF_75_12_2_[4, 6]_0_0",75,12,2,4,0,0
"DF_75_12_2_[4, 6]_0_2",75,12,2,4,0,2
"DF_75_12_2_[4, 6]_0_4",75,12,2,4,0,4
"DF_75_12_2_[4, 6]_2_0",75,12,2,4,2,0
"DF_75_12_2_[4, 6]_2_2",75,12,2,4,2,2
"DF_75_12_2_[4, 6]_2_4",75,12,2,4,2,4
"DF_75_12_2_[4, 6]_0_0",75,12,2,6,0,0
"DF_75_12_2_[4, 6]_0_2",75,12,2,6,0,2
"DF_75_12_2_[4, 6]_0_4",75,12,2,6,0,4
"DF_75_12_2_[4, 6]_2_0",75,12,2,6,2,0
"DF_75_12_2_[4, 6]_2_2",75,12,2,6,2,2
"DF_75_12_2_[4, 6]_2_4",75,12,2,6,2,4
"DF_75_12_4_[4, 6]_0_0",75,12,4,4,0,0
"DF_75_12_4_[4, 6]_0_2",75,12,4,4,0,2
"DF_75_12_4_[4, 6]_0_4",75,12,4,4,0,4
"DF_75_12_4_[4, 6]_2_0",75,12,4,4,2,0
"DF_75_12_4_[4, 6]_2_2",75,12,4,4,2,2
"DF_75_12_4_[4, 6]_2_4",75,12,4,4,2,4
"DF_75_12_4_[4, 6]_0_0",75,12,4,6,0,0
"DF_75_12_4_[4, 6]_0_2",75,12,4,6,0,2
"DF_75_12_4_[4, 6]_0_4",75,12,4,6,0,4
"DF_75_12_4_[4, 6]_2_0",75,12,4,6,2,0
"DF_75_12_4_[4, 6]_2_2",75,12,4,6,2,2
"DF_75_12_4_[4, 6]_2_4",75,12,4,6,2,4
"DF_75_12_6_[4, 6]_0_0",75,12,6,4,0,0
"DF_75_12_6_[4, 6]_0_2",75,12,6,4,0,2
"DF_75_12_6_[4, 6]_0_4",75,12,6,4,0,4
"DF_75_12_6_[4, 6]_2_0",75,12,6,4,2,0
"DF_75_12_6_[4, 6]_2_2",75,12,6,4,2,2
"DF_75_12_6_[4, 6]_2_4",75,12,6,4,2,4
"DF_75_12_6_[4, 6]_0_0",75,12,6,6,0,0
"DF_75_12_6_[4, 6]_0_2",75,12,6,6,0,2
"DF_75_12_6_[4, 6]_0_4",75,12,6,6,0,4
"DF_75_12_6_[4, 6]_2_0",75,12,6,6,2,0
"DF_75_12_6_[4, 6]_2_2",75,12,6,6,2,2
"DF_75_12_6_[4, 6]_2_4",75,12,6,6,2,4
"DF_75_13_2_[4, 6]_0_0",75,13,2,4,0,0
"DF_75_13_2_[4, 6]_0_2",75,13,2,4,0,2
"DF_75_13_2_[4, 6]_0_4",75,13,2,4,0,4
"DF_75_13_2_[4, 6]_2_0",75,13,2,4,2,0
"DF_75_13_2_[4, 6]_2_2",75,13,2,4,2,2
"DF_75_13_2_[4, 6]_2_4",75,13,2,4,2,4
"DF_75_13_2_[4, 6]_0_0",75,13,2,6,0,0
"DF_75_13_2_[4, 6]_0_2",75,13,2,6,0,2
