Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Electricity:Facility [J](TimeStep),Fans:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep) 
 07/05  01:00:00,17.7,86.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  01:15:00,17.375,86.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  01:30:00,17.049999999999998,86.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  01:45:00,16.724999999999999,86.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  02:00:00,16.4,86.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  02:15:00,16.099999999999999,87.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  02:30:00,15.799999999999999,89.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  02:45:00,15.499999999999999,91.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  03:00:00,15.2,93.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  03:15:00,15.075,92.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  03:30:00,14.95,91.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  03:45:00,14.825,90.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  04:00:00,14.7,90.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  04:15:00,14.549999999999999,90.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 07/05  04:30:00,14.399999999999999,90.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 07/05  04:45:00,14.25,90.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 07/05  05:00:00,14.1,90.0,15837503.453789067,0.0,0.0,0.0,4343852.015255905 
 07/05  05:15:00,14.25,91.5,28757315.999422645,7226548.983499743,3507283.0450719676,291326.54578040449,3824494.9487212996 
 07/05  05:30:00,14.399999999999999,93.0,22449049.187144154,4756567.823292376,0.0,0.0,3784818.887502544 
 07/05  05:45:00,14.549999999999999,94.5,22185651.316857429,4555841.164856939,0.0,0.0,3722147.6756512594 
 07/05  06:00:00,14.7,96.0,22185651.316857429,4555841.164856939,0.0,0.0,3722147.6756512594 
 07/05  06:15:00,14.825,96.25,42800791.67492266,4555841.164856939,0.0,3107758.9067322916,11047422.650984204 
 07/05  06:30:00,14.95,96.5,42901284.63361576,4568585.197209944,0.0,3076479.6494161218,11166450.83464047 
 07/05  06:45:00,15.075,96.75,43518007.50583524,4647409.710942347,679995.967179774,3053410.2243796999,11047422.650984204 
 07/05  07:00:00,15.2,97.0,44236652.36290772,4577204.749565353,1501386.5219119215,3020869.488097021,11047422.650984204 
 07/05  07:15:00,15.499999999999999,96.0,95422025.93560691,6917289.9265202819,4939704.067697637,0.0,32202199.77518334 
 07/05  07:30:00,15.799999999999999,95.0,97999538.54196486,7362154.951733911,7617449.835364634,0.0,31657101.58866068 
 07/05  07:45:00,16.099999999999999,94.0,100004630.31548213,7557496.539594718,9784261.1489298,0.0,31300040.46075196 
 07/05  08:00:00,16.4,93.0,102109035.9654181,7794685.371981522,12027505.23758668,0.0,30924013.189644256 
 07/05  08:15:00,16.799999999999998,91.5,94763013.43718045,6834135.659797986,13957937.488776505,0.0,30171958.647428849 
 07/05  08:30:00,17.2,90.0,97054575.72160048,6961788.377530087,16121847.055464406,0.0,30171958.647428849 
 07/05  08:45:00,17.6,88.5,99208572.09986614,7096104.369782617,18498588.56938628,0.0,29814897.519520128 
 07/05  09:00:00,18.0,87.0,101674593.8329316,7265600.586833766,20795114.085400575,0.0,29814897.519520128 
 07/05  09:15:00,19.125,82.25,104777846.05309488,7225526.744402772,25683944.11530915,0.0,29814897.519520128 
 07/05  09:30:00,20.25,77.5,109372813.43105331,7448851.425329924,30055586.81234043,0.0,29814897.519520128 
 07/05  09:45:00,21.375,72.75,114808500.90483506,7986830.639200119,34953295.07225198,0.0,29814897.519520128 
 07/05  10:00:00,22.5,68.0,121230437.24371265,8834966.33577595,40527095.71455376,0.0,29814897.519520128 
 07/05  10:15:00,23.475,65.0,129347787.0847413,9683821.310702634,46050086.61334141,0.0,29814897.519520128 
 07/05  10:30:00,24.45,62.0,127807771.16260232,10413281.666233873,43780610.335671219,0.0,29814897.519520128 
 07/05  10:45:00,25.424999999999998,59.0,129465335.44474848,10838137.603057329,45013318.680993918,0.0,29814897.519520128 
 07/05  11:00:00,26.4,56.0,130999220.34465112,11358692.904414479,46026648.279539387,0.0,29814897.519520128 
 07/05  11:15:00,26.949999999999997,53.5,130347651.65279223,11081406.717681203,44764980.66927653,0.0,29814897.519520128 
 07/05  11:30:00,27.5,51.0,130257028.97732139,11189721.792648027,44566042.91883886,0.0,29814897.519520128 
 07/05  11:45:00,28.050000000000006,48.5,130484504.75260434,11395080.08763238,44588160.39913746,0.0,29814897.519520128 
 07/05  12:00:00,28.6,46.0,130783127.87787338,11595258.862413574,44686604.74962531,0.0,29814897.519520128 
 07/05  12:15:00,29.000000000000005,44.25,132985930.16437625,12128459.295378359,45789005.06887208,0.0,29814897.519520128 
 07/05  12:30:00,29.4,42.5,134107451.6432303,12603861.07050943,46435124.77259506,0.0,29814897.519520128 
 07/05  12:45:00,29.799999999999998,40.75,135409144.56885783,13098024.89030661,47242653.87842541,0.0,29814897.519520128 
 07/05  13:00:00,30.2,39.0,136955455.56760437,13674360.053443704,48212629.71403483,0.0,29814897.519520128 
 07/05  13:15:00,30.65,36.5,133725130.61188348,13444020.282300216,48412735.13620031,0.0,29814897.519520128 
 07/05  13:30:00,31.1,34.0,135377297.09815193,14164978.485985678,49343943.418783288,0.0,29814897.519520128 
 07/05  13:45:00,31.55,31.5,136677498.31949134,14646476.359426305,50162646.76668208,0.0,29814897.519520128 
 07/05  14:00:00,32.0,29.0,137952131.10237555,15165269.812547263,50918486.09644529,0.0,29814897.519520128 
 07/05  14:15:00,32.275,28.75,139095133.32031454,15550147.594865652,51676610.5320659,0.0,29814897.519520128 
 07/05  14:30:00,32.55,28.5,140229144.13087765,15952547.049845837,52408221.88764885,0.0,29814897.519520128 
 07/05  14:45:00,32.825,28.25,141168907.7074687,16245462.006099873,53055070.50798586,0.0,29814897.519520128 
 07/05  15:00:00,33.1,28.0,142104506.21340389,16519385.429214403,53716745.59080652,0.0,29814897.519520128 
 07/05  15:15:00,32.7,29.25,145668083.3752506,17303070.299876945,53878381.93101928,0.0,29814897.519520128 
 07/05  15:30:00,32.3,30.5,145104609.06862772,17158135.922075519,53459842.00219782,0.0,29814897.519520128 
 07/05  15:45:00,31.9,31.75,144708386.40364439,17209127.719920096,53012627.53936991,0.0,29814897.519520128 
 07/05  16:00:00,31.5,33.0,144163833.4081646,17149869.119905488,52527333.1439047,0.0,29814897.519520128 
 07/05  16:15:00,31.325,33.5,112682654.1129957,13198971.950598037,47432811.8199988,0.0,16629958.723986894 
 07/05  16:30:00,31.15,34.0,111557965.75436847,12866899.367553775,46507942.50701998,0.0,16762212.261382748 
 07/05  16:45:00,30.975,34.5,110027457.86041384,12334872.097456214,45509461.8831629,0.0,16762212.261382748 
 07/05  17:00:00,30.8,35.0,108711574.60806623,11891046.206201837,44532952.50231753,0.0,16866664.28113489 
 07/05  17:15:00,30.1,39.0,71033645.19496052,6663908.5276887179,36725725.26391052,0.0,10245340.992383503 
 07/05  17:30:00,29.4,43.0,69155315.45729102,6446929.795094168,35064374.25883556,0.0,10245340.992383503 
 07/05  17:45:00,28.7,47.0,67210730.83696215,5929621.611576932,33455398.42651638,0.0,10427040.387891053 
 07/05  18:00:00,28.0,51.0,65558647.08143027,5508617.911300906,32098975.947557957,0.0,10552382.81159362 
 07/05  18:15:00,27.6,51.75,62256237.74138912,5153936.356870677,30676497.318745346,0.0,11354472.277881014 
 07/05  18:30:00,27.2,52.5,60955376.51597793,4729635.641479374,29373882.42123246,0.0,11780526.665374013 
 07/05  18:45:00,26.799999999999998,53.25,60477903.320049669,4662624.7595609449,28963420.107222625,0.0,11780526.665374013 
 07/05  19:00:00,26.4,54.0,67119295.2969144,4590788.095657006,28547298.74799131,0.0,11780526.665374013 
 07/05  19:15:00,25.699999999999997,56.5,62723365.66579493,4555841.164856939,28113158.269463246,0.0,7853684.443582677 
 07/05  19:30:00,25.0,59.0,62320433.08279506,4555841.164856939,27710225.68646337,0.0,7853684.443582677 
 07/05  19:45:00,24.300000000000006,61.5,61883761.760776918,4555841.164856939,27273554.36444522,0.0,7853684.443582677 
 07/05  20:00:00,23.6,64.0,65173546.043595369,4555841.164856939,30563338.647263677,0.0,7853684.443582677 
 07/05  20:15:00,23.175000000000006,65.0,63071007.84444737,4555841.164856939,29624469.75965853,0.0,7853684.443582677 
 07/05  20:30:00,22.75,66.0,62105303.332501169,4555841.164856939,28658765.24771232,0.0,7853684.443582677 
 07/05  20:45:00,22.324999999999997,67.0,61093560.27806191,4555841.164856939,27647022.193273069,0.0,7853684.443582677 
 07/05  21:00:00,21.9,68.0,60033810.42060869,4555841.164856939,26587272.335819857,0.0,7853684.443582677 
 07/05  21:15:00,21.474999999999999,70.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 07/05  21:30:00,21.049999999999998,72.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 07/05  21:45:00,20.625,74.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 07/05  22:00:00,20.2,76.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 07/05  22:15:00,19.875,76.5,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 07/05  22:30:00,19.549999999999998,77.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 07/05  22:45:00,19.224999999999999,77.5,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 07/05  23:00:00,18.9,78.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 07/05  23:15:00,18.65,78.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  23:30:00,18.4,79.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  23:45:00,18.15,79.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/05  24:00:00,17.9,80.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  00:15:00,17.724999999999999,81.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  00:30:00,17.549999999999998,82.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  00:45:00,17.375,83.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  01:00:00,17.2,84.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  01:15:00,17.049999999999998,84.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  01:30:00,16.9,84.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  01:45:00,16.75,84.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  02:00:00,16.6,84.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  02:15:00,16.450000000000004,83.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  02:30:00,16.3,83.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  02:45:00,16.15,83.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  03:00:00,16.0,83.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  03:15:00,15.75,84.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  03:30:00,15.5,86.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  03:45:00,15.25,88.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  04:00:00,15.0,90.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  04:15:00,15.0,90.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 07/06  04:30:00,15.0,90.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 07/06  04:45:00,15.0,90.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 07/06  05:00:00,15.0,90.0,15793614.005538229,0.0,0.0,0.0,4299962.567005069 
 07/06  05:15:00,15.0,90.0,30161957.601594416,7166814.731775627,4997618.455203237,265366.9895450245,3824494.9487212996 
 07/06  05:30:00,15.0,90.0,22308276.764780258,4678466.612779767,0.0,0.0,3722147.6756512594 
 07/06  05:45:00,15.0,90.0,21980959.37327958,4555841.164856939,0.0,0.0,3517455.7320734106 
 07/06  06:00:00,15.0,90.0,21980959.37327958,4555841.164856939,0.0,0.0,3517455.7320734106 
 07/06  06:15:00,15.8,87.75,45911068.94530285,4597211.781946467,4534622.5616840389,2325112.0886567488,10364353.56066638 
 07/06  06:30:00,16.6,85.5,49910000.5522623,4925459.704287002,9023395.528262165,1626043.1826671086,10245333.184696807 
 07/06  06:45:00,17.4,83.25,53989010.008558209,5281889.092299169,13396946.397445444,975072.381767559,10245333.184696807 
 07/06  07:00:00,18.2,81.0,57269514.46231605,5352463.34957438,17204958.723945805,376990.25174984007,10245333.184696807 
 07/06  07:15:00,19.049999999999998,78.25,117195026.80173899,9213639.923161438,26446596.064943058,0.0,30171958.647428849 
 07/06  07:30:00,19.9,75.5,124049350.40463607,10416566.70594684,32097992.88505475,0.0,30171958.647428849 
 07/06  07:45:00,20.750000000000005,72.75,128654085.49438009,10866902.207388252,36490433.22529649,0.0,29933917.8954897 
 07/06  08:00:00,21.6,70.0,133805346.9300638,11417138.029443624,41091458.838924828,0.0,29933917.8954897 
 07/06  08:15:00,22.525000000000003,65.5,126231994.22409413,10196950.268093624,42421164.795303259,0.0,29814897.519520128 
 07/06  08:30:00,23.450000000000004,61.0,129234982.99543798,10599664.248626557,45021439.58611418,0.0,29814897.519520128 
 07/06  08:45:00,24.375,56.5,127196471.58564069,10863102.61878215,42719489.80616131,0.0,29814897.519520128 
 07/06  09:00:00,25.3,52.0,128741068.72511941,11356515.570695917,43770673.99372625,0.0,29814897.519520128 
 07/06  09:15:00,25.725,51.75,127111886.74491824,11317273.797397659,43926237.754137638,0.0,29814897.519520128 
 07/06  09:30:00,26.15,51.5,127794540.2223101,11695316.8986055,44230848.13032164,0.0,29814897.519520128 
 07/06  09:45:00,26.575,51.25,128175516.15526976,11887003.634575203,44420137.32731161,0.0,29814897.519520128 
 07/06  10:00:00,27.0,51.0,128622110.24393554,12045634.210399976,44708100.84015262,0.0,29814897.519520128 
 07/06  10:15:00,27.7,48.0,131263160.7535956,12445284.083242428,45203997.50965594,0.0,29814897.519520128 
 07/06  10:30:00,28.4,45.0,131505721.79777658,12485321.28396817,45406521.35311118,0.0,29814897.519520128 
 07/06  10:45:00,29.1,42.0,131715310.2398073,12524924.477165485,45576506.60194455,0.0,29814897.519520128 
 07/06  11:00:00,29.8,39.0,132406629.04896835,12606555.57261653,46186194.31565457,0.0,29814897.519520128 
 07/06  11:15:00,30.075000000000004,38.25,133598825.98557692,13021644.568775382,46075917.150967057,0.0,29814897.519520128 
 07/06  11:30:00,30.35,37.5,133110667.86989469,12310556.189423072,46298847.41463711,0.0,29814897.519520128 
 07/06  11:45:00,30.624999999999998,36.75,133159407.38939202,12081471.99933619,46576671.12422135,0.0,29814897.519520128 
 07/06  12:00:00,30.9,36.0,133352427.33064394,11844901.33106095,47006261.733748499,0.0,29814897.519520128 
 07/06  12:15:00,31.324999999999997,34.75,137318138.4977746,13767587.334563602,48482085.36308518,0.0,29814897.519520128 
 07/06  12:30:00,31.75,33.5,138764874.96631677,14158841.62261195,49537567.54357899,0.0,29814897.519520128 
 07/06  12:45:00,32.175000000000007,32.25,140408259.41997294,14710821.321582668,50628972.29826445,0.0,29814897.519520128 
 07/06  13:00:00,32.6,31.0,142282150.8143036,15311508.632090547,51902176.382087249,0.0,29814897.519520128 
 07/06  13:15:00,32.6,32.5,138859204.48708029,14881702.150589876,52109127.143107417,0.0,29814897.519520128 
 07/06  13:30:00,32.6,34.0,140396207.2016267,15520652.288285295,53007179.71995844,0.0,29814897.519520128 
 07/06  13:45:00,32.6,35.5,141384585.95274896,15764751.8602269,53751458.89913909,0.0,29814897.519520128 
 07/06  14:00:00,32.6,37.0,142730513.47726036,16201360.655954592,54660777.6279228,0.0,29814897.519520128 
 07/06  14:15:00,32.6,36.25,143455663.81764636,16511137.65819195,55076150.96607144,0.0,29814897.519520128 
 07/06  14:30:00,32.6,35.5,144181238.21159859,16819440.786725094,55493422.23149053,0.0,29814897.519520128 
 07/06  14:45:00,32.6,34.75,144503691.45388625,16939140.73030647,55696175.53019681,0.0,29814897.519520128 
 07/06  15:00:00,32.6,34.0,144657025.51899625,17030885.83625761,55757764.48935568,0.0,29814897.519520128 
 07/06  15:15:00,32.6,34.25,149044662.032338,17956951.66613856,56601079.22184506,0.0,29814897.519520128 
 07/06  15:30:00,32.6,34.5,149084573.15132625,17827104.4811553,56770837.525816548,0.0,29814897.519520128 
 07/06  15:45:00,32.6,34.75,149551471.19979013,18059099.35896755,57005740.696468178,0.0,29814897.519520128 
 07/06  16:00:00,32.6,35.0,150323381.17537347,18206237.44627408,57273428.03377621,0.0,30171982.07048893 
 07/06  16:15:00,32.325,36.5,117445974.97556164,13084644.173072037,52178206.92269486,0.0,16762212.261382748 
 07/06  16:30:00,32.05,38.0,117752395.47987919,13908208.856660761,51347706.6841673,0.0,17075568.320639168 
 07/06  16:45:00,31.775,39.5,116323244.70899397,13362854.590105245,50463910.17983759,0.0,17075568.320639168 
 07/06  17:00:00,31.5,41.0,114708877.08364247,12777904.1063737,49434493.03821764,0.0,17075568.320639168 
 07/06  17:15:00,31.2,40.5,75291082.06723762,6985508.215249732,40661562.44862659,0.0,10245340.992383503 
 07/06  17:30:00,30.9,40.0,73207729.44176828,6810438.097209252,38753279.94119773,0.0,10245340.992383503 
 07/06  17:45:00,30.6,39.5,70834165.61728339,6235110.597101574,36648001.79761041,0.0,10552382.81159362 
 07/06  18:00:00,30.3,39.0,68316387.28638073,5770512.56493799,34594821.49887133,0.0,10552382.81159362 
 07/06  18:15:00,29.75,41.5,64118704.123012017,5247073.42254219,32445826.634696723,0.0,11354472.277881014 
 07/06  18:30:00,29.200000000000004,44.0,62082970.25553804,4792895.777581395,30438216.024690547,0.0,11780526.665374013 
 07/06  18:45:00,28.650000000000003,46.5,61468159.45443178,4707080.247322698,29909220.753842985,0.0,11780526.665374013 
 07/06  19:00:00,28.1,49.0,68202704.54559776,4646590.641159133,29574905.451172547,0.0,11780526.665374013 
 07/06  19:15:00,27.550000000000006,51.75,63943652.77182683,4597409.537045969,29291877.0033061,0.0,7853684.443582677 
 07/06  19:30:00,27.0,54.5,63638899.71808643,4560457.286135485,29024076.20047618,0.0,7853684.443582677 
 07/06  19:45:00,26.449999999999997,57.25,63416217.2458603,4555841.164856939,28806009.849528616,0.0,7853684.443582677 
 07/06  20:00:00,25.9,60.0,63204459.148928228,4555841.164856939,28594251.752596544,0.0,7853684.443582677 
 07/06  20:15:00,25.499999999999998,61.0,61759580.83645443,4555841.164856939,28313042.751665586,0.0,7853684.443582677 
 07/06  20:30:00,25.1,62.0,61487708.0333912,4555841.164856939,28041169.948602365,0.0,7853684.443582677 
 07/06  20:45:00,24.700000000000004,63.0,61208963.41356795,4555841.164856939,27762425.328779106,0.0,7853684.443582677 
 07/06  21:00:00,24.3,64.0,60916567.41074907,4555841.164856939,27470029.325960235,0.0,7853684.443582677 
 07/06  21:15:00,23.900000000000003,66.25,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 07/06  21:30:00,23.5,68.5,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 07/06  21:45:00,23.099999999999999,70.75,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 07/06  22:00:00,22.7,73.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 07/06  22:15:00,22.4,73.75,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 07/06  22:30:00,22.1,74.5,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 07/06  22:45:00,21.8,75.25,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 07/06  23:00:00,21.5,76.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 07/06  23:15:00,21.275,76.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  23:30:00,21.05,76.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  23:45:00,20.825000000000004,76.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/06  24:00:00,20.6,76.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/07  00:15:00,20.400000000000003,76.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/07  00:30:00,20.200000000000004,76.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/07  00:45:00,20.0,76.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/07  01:00:00,19.8,76.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/07  01:15:00,19.6,77.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/07  01:30:00,19.4,78.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/07  01:45:00,19.2,79.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 07/07  02:00:00,19.0,81.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
